#lambda/T	 mass/T		 s/T^3 		 eta/s(R2)	 eta/s (full)
28526.200858	0.962378	0.459159	0.171285	0.221434	
30573.625067	0.962381	0.459159	0.171280	0.221420	
32768.000000	0.962384	0.459158	0.171275	0.221412	
35119.872820	0.962387	0.459158	0.171274	0.221413	
37640.547697	0.962389	0.459158	0.171269	0.221402	
40342.140136	0.962391	0.459157	0.171267	0.221401	
43237.635220	0.962394	0.459157	0.171266	0.221406	
46340.950012	0.962396	0.459157	0.171262	0.221397	
49667.000451	0.962397	0.459156	0.171259	0.221389	
53231.773048	0.962399	0.459156	0.171259	0.221395	
57052.401716	0.962401	0.459156	0.171256	0.221386	
61147.250133	0.962402	0.459155	0.171254	0.221387	
65536.000000	0.962404	0.459155	0.171251	0.221378	
70239.745641	0.962405	0.459155	0.171250	0.221377	
75281.095393	0.962406	0.459155	0.171250	0.221385	
80684.280273	0.962408	0.459155	0.171248	0.221380	
86475.270440	0.962409	0.459154	0.171246	0.221374	
92681.900024	0.962410	0.459154	0.171245	0.221374	
99334.000903	0.962411	0.459154	0.171244	0.221372	
106463.546095	0.962411	0.459154	0.171243	0.221369	
114104.803432	0.962412	0.459154	0.171240	0.221359	
122294.500267	0.962413	0.459154	0.171240	0.221363	
131072.000000	0.962414	0.459154	0.171241	0.221368	
140479.491282	0.962414	0.459153	0.171239	0.221365	
150562.190786	0.962415	0.459153	0.171238	0.221361	
161368.560546	0.962416	0.459153	0.171237	0.221359	
172950.540881	0.962416	0.459153	0.171237	0.221363	
185363.800047	0.962417	0.459153	0.171236	0.221359	
198668.001806	0.962417	0.459153	0.171237	0.221365	
212927.092190	0.962418	0.459153	0.171235	0.221359	
228209.606865	0.962418	0.459153	0.171235	0.221361	
244589.000533	0.962418	0.459153	0.171236	0.221364	
262144.000000	0.962419	0.459153	0.171234	0.221356	
280958.982563	0.962419	0.459153	0.171234	0.221357	
301124.381572	0.962419	0.459153	0.171234	0.221363	
322737.121092	0.962420	0.459153	0.171232	0.221354	
345901.081762	0.962420	0.459153	0.171232	0.221355	
370727.600095	0.962420	0.459152	0.171232	0.221356	
397336.003611	0.962420	0.459152	0.171232	0.221356	
425854.184381	0.962421	0.459152	0.171231	0.221354	
456419.213729	0.962421	0.459152	0.171232	0.221355	
489178.001067	0.962421	0.459152	0.171230	0.221349	
524288.000000	0.962421	0.459152	0.171232	0.221359	
561917.965126	0.962421	0.459152	0.171232	0.221358	
602248.763145	0.962421	0.459152	0.171231	0.221356	
645474.242184	0.962422	0.459152	0.171232	0.221361	
691802.163523	0.962422	0.459152	0.171232	0.221358	
741455.200189	0.962422	0.459152	0.171230	0.221351	
794672.007223	0.962422	0.459152	0.171230	0.221351	
851708.368762	0.962422	0.459152	0.171230	0.221354	
912838.427459	0.962422	0.459152	0.171230	0.221352	
978356.002134	0.962422	0.459152	0.171231	0.221356	
